ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1419496,G140454,03/11/2001 04:44:05 PM,077XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,APARTMENT,False,False,421,4.0,,,08B,1197205.0,1854743.0,2001,08/17/2015 03:03:40 PM,41.756273565,-87.552845167,"(41.756273565, -87.552845167)"
9589300,HX239866,04/28/2014 12:15:00 AM,003XX S MOZART ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,1124,11.0,2.0,27.0,04B,1157437.0,1898367.0,2014,02/04/2016 06:33:39 AM,41.876880974,-87.697403598,"(41.876880974, -87.697403598)"
4766490,HM378171,05/28/2006 06:11:17 AM,044XX S PRINCETON AVE,0460,BATTERY,SIMPLE,STREET,True,False,935,9.0,3.0,37.0,08B,1175024.0,1875681.0,2006,02/28/2018 03:56:25 PM,41.814253111,-87.633508643,"(41.814253111, -87.633508643)"
9035595,HW182288,03/06/2013 09:45:00 PM,046XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,221,2.0,4.0,38.0,08B,1181712.0,1874461.0,2013,02/10/2018 03:50:01 PM,41.810753256,-87.609014335,"(41.810753256, -87.609014335)"
10549382,HZ295843,06/06/2016 02:15:00 PM,015XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1021,10.0,24.0,29.0,08B,1153951.0,1892227.0,2016,02/10/2018 03:50:01 PM,41.860102309,-87.710366798,"(41.860102309, -87.710366798)"
5080475,HM673431,10/21/2006 09:00:00 AM,094XX S WENTWORTH AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,True,634,6.0,21.0,49.0,04B,1176612.0,1842280.0,2006,02/28/2018 03:56:25 PM,41.72256142,-87.62868747700001,"(41.72256142, -87.628687477)"
6270946,HP352546,05/23/2008 02:30:00 AM,051XX S WOOD ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,932,9.0,16.0,61.0,08B,1165214.0,1870708.0,2008,02/28/2018 03:56:25 PM,41.800820216,-87.66963357600001,"(41.800820216, -87.669633576)"
6939024,HR286405,04/25/2009 05:43:00 AM,052XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1522,15.0,29.0,25.0,08B,1141598.0,1897182.0,2009,02/28/2018 03:56:25 PM,41.873936494,-87.755589514,"(41.873936494, -87.755589514)"
6780581,HR195987,03/02/2009 09:10:00 PM,001XX W 75TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,True,False,731,7.0,6.0,69.0,04B,1176514.0,1855256.0,2009,02/28/2018 03:56:25 PM,41.758171386,-87.628657244,"(41.758171386, -87.628657244)"
9116765,HW261668,05/05/2013 07:25:00 PM,003XX N PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1114,11.0,28.0,26.0,08B,1149673.0,1901704.0,2013,02/10/2018 03:50:01 PM,41.886192389,-87.72582411100001,"(41.886192389, -87.725824111)"
11137994,JA496716,11/02/2017 11:22:00 PM,008XX N WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1211,12.0,26.0,24.0,08B,1158244.0,1905393.0,2017,02/10/2018 03:50:01 PM,41.896144516,-87.694248407,"(41.896144516, -87.694248407)"
11014534,JA344492,07/12/2017 03:00:00 AM,009XX E 132ND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,533,5.0,9.0,54.0,08B,1185380.0,1817834.0,2017,02/10/2018 03:50:01 PM,41.655276978,-87.597336736,"(41.655276978, -87.597336736)"
10584429,HZ334220,07/03/2016 06:30:00 PM,023XX W PRATT BLVD,0460,BATTERY,SIMPLE,STREET,True,False,2412,24.0,50.0,2.0,08B,1159476.0,1945090.0,2016,02/10/2018 03:50:01 PM,42.005050125,-87.68862676,"(42.005050125, -87.68862676)"
6806337,HR217367,03/15/2009 05:53:24 PM,051XX W KINZIE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1532,15.0,28.0,25.0,08B,1142136.0,1902250.0,2009,02/28/2018 03:56:25 PM,41.887833763,-87.75348848600001,"(41.887833763, -87.753488486)"
8594911,HV268964,05/02/2012 05:00:00 PM,030XX S HAYNES CT,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,913,9.0,11.0,60.0,14,1168714.0,1884562.0,2012,02/04/2016 06:33:39 AM,41.838762141,-87.65639763,"(41.838762141, -87.65639763)"
11127628,JA483294,10/23/2017 09:20:00 PM,072XX S DAMEN AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,735,7.0,17.0,67.0,14,1164274.0,1856746.0,2017,02/10/2018 03:50:01 PM,41.76252653,-87.673473808,"(41.76252653, -87.673473808)"
7937542,HT169840,02/18/2011 07:30:00 PM,029XX W 36TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,913,9.0,12.0,58.0,14,1157190.0,1880621.0,2011,02/10/2018 03:50:01 PM,41.828189011,-87.698792003,"(41.828189011, -87.698792003)"
8388644,HT621306,12/06/2011 06:30:00 PM,067XX W IMLAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1611,16.0,41.0,10.0,14,1130269.0,1942692.0,2011,02/04/2016 06:33:39 AM,41.99902303,-87.79613799799999,"(41.99902303, -87.796137998)"
7468176,HS269736,04/22/2010 07:40:00 AM,051XX S INGLESIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,2124,2.0,4.0,41.0,14,1183412.0,1871257.0,2010,02/10/2018 03:50:01 PM,41.801921744,-87.602878856,"(41.801921744, -87.602878856)"
3225932,HK243330,03/16/2004 03:05:45 PM,106XX S EWING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,432,4.0,10.0,52.0,14,1202181.0,1834924.0,2004,02/28/2018 03:56:25 PM,41.70176349,-87.535283026,"(41.70176349, -87.535283026)"
2048711,HH262924,03/24/2002 07:00:00 PM,055XX W HARRISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,True,1522,15.0,,,14,1139534.0,1896770.0,2002,02/28/2018 03:56:25 PM,41.872843784000004,-87.76317770600001,"(41.872843784, -87.763177706)"
4303010,HL613433,09/15/2005 05:00:00 AM,023XX W AUGUSTA BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1312,12.0,32.0,24.0,14,1160685.0,1906600.0,2005,02/28/2018 03:56:25 PM,41.899406378,-87.685249607,"(41.899406378, -87.685249607)"
10079280,HY267896,05/20/2015 12:35:00 PM,115XX S STEWART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),False,True,522,5.0,34.0,53.0,14,1175695.0,1828405.0,2015,08/17/2015 03:03:40 PM,41.684506962,-87.632459932,"(41.684506962, -87.632459932)"
5758092,HN568531,09/04/2007 08:00:00 AM,052XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,934,9.0,16.0,61.0,14,1170202.0,1870108.0,2007,02/28/2018 03:56:25 PM,41.799066605,-87.65135838299999,"(41.799066605, -87.651358383)"
7881407,HT112422,01/09/2011 06:27:00 PM,039XX S ROCKWELL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,914,9.0,12.0,58.0,14,1159685.0,1878264.0,2011,02/04/2016 06:33:39 AM,41.821670189,-87.689702831,"(41.821670189, -87.689702831)"
8805149,HV479133,09/17/2012 03:00:00 AM,014XX W OAKDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1932,19.0,32.0,6.0,14,1166189.0,1919683.0,2012,02/10/2018 03:50:01 PM,41.935191052,-87.66465886700001,"(41.935191052, -87.664658867)"
8921352,HV592346,12/07/2012 03:00:00 AM,016XX N KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2534,25.0,30.0,23.0,14,1147474.0,1910521.0,2012,02/10/2018 03:50:01 PM,41.910429612,-87.733673107,"(41.910429612, -87.733673107)"
2325074,HH619797,09/01/2002 10:15:00 PM,019XX S MAY ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,1233,12.0,25.0,31.0,14,1169104.0,1890750.0,2002,02/28/2018 03:56:25 PM,41.855734119,-87.65478711200001,"(41.855734119, -87.654787112)"
10624311,HZ376709,08/03/2016 03:20:00 PM,079XX S INGLESIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,624,6.0,8.0,44.0,14,1183941.0,1852494.0,2016,02/10/2018 03:50:01 PM,41.750422009,-87.60152438899999,"(41.750422009, -87.601524389)"
8899397,HV573337,11/23/2012 04:30:00 AM,013XX S CHRISTIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1021,10.0,24.0,29.0,14,1154243.0,1893666.0,2012,02/10/2018 03:50:01 PM,41.864045266,-87.70925654,"(41.864045266, -87.70925654)"
3906764,HL269210,04/01/2005 08:30:00 PM,033XX W DICKENS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1413,14.0,26.0,22.0,14,1153647.0,1913754.0,2005,02/10/2018 03:50:01 PM,41.919180579,-87.710909516,"(41.919180579, -87.710909516)"
4249096,HL567458,08/11/2005 02:30:00 PM,066XX S CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,831,8.0,15.0,66.0,14,1158855.0,1860454.0,2005,02/10/2018 03:50:01 PM,41.772814187,-87.693234244,"(41.772814187, -87.693234244)"
7260480,HR674429,12/04/2009 09:30:00 PM,056XX S RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,824,8.0,14.0,63.0,14,1157675.0,1867038.0,2009,02/28/2018 03:56:25 PM,41.790905646999995,-87.697381345,"(41.790905647, -87.697381345)"
4606754,HM200888,02/25/2006 11:00:00 AM,069XX W HIGGINS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1613,16.0,41.0,10.0,14,1129154.0,1935641.0,2006,02/28/2018 03:56:25 PM,41.979693542,-87.800401259,"(41.979693542, -87.800401259)"
9817983,HX467661,10/14/2014 05:55:00 PM,013XX S HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,True,1021,10.0,24.0,29.0,14,1153916.0,1893520.0,2014,02/10/2018 03:50:01 PM,41.863651143,-87.71046084,"(41.863651143, -87.71046084)"
9801245,HX448587,09/28/2014 11:00:00 PM,113XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,531,5.0,9.0,50.0,14,1181588.0,1829877.0,2014,02/10/2018 03:50:01 PM,41.688412751,-87.610842301,"(41.688412751, -87.610842301)"
7399281,HS200939,03/10/2010 02:50:00 PM,053XX W CONGRESS PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, GROUNDS",False,False,1522,15.0,29.0,25.0,14,1140822.0,1897164.0,2010,02/10/2018 03:50:01 PM,41.873901397,-87.75843910200001,"(41.873901397, -87.758439102)"
5567780,HN335611,05/11/2007 01:00:00 AM,035XX N CICERO AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESTAURANT,False,False,1634,16.0,38.0,15.0,14,1143747.0,1923278.0,2007,02/28/2018 03:56:25 PM,41.945506767,-87.747044393,"(41.945506767, -87.747044393)"
10770065,HZ535494,11/30/2016 10:00:00 PM,033XX W 38TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,911,9.0,12.0,58.0,14,1154734.0,1879205.0,2016,02/10/2018 03:50:01 PM,41.824352751999996,-87.707840716,"(41.824352752, -87.707840716)"
9499538,HX154767,02/17/2014 11:00:00 AM,053XX N RAVENSWOOD AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,2012,20.0,40.0,4.0,14,1163235.0,1935314.0,2014,02/10/2018 03:50:01 PM,41.978145973000004,-87.67507365600001,"(41.978145973, -87.675073656)"
4728934,HM337445,05/07/2006 09:00:00 PM,028XX N LARAMIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,2514,25.0,31.0,19.0,14,1141225.0,1918275.0,2006,02/10/2018 03:50:01 PM,41.931825006,-87.756438211,"(41.931825006, -87.756438211)"
4646705,HM244120,03/21/2006 10:00:29 AM,016XX W TOUHY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2423,24.0,49.0,1.0,14,1164202.0,1947913.0,2006,02/28/2018 03:56:25 PM,42.012697523,-87.671159228,"(42.012697523, -87.671159228)"
6937224,HR342598,05/26/2009 09:00:00 PM,022XX W 21ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1223,12.0,25.0,31.0,14,1161667.0,1890025.0,2009,02/28/2018 03:56:25 PM,41.853902678000004,-87.68210466,"(41.853902678, -87.68210466)"
3823238,HL187666,02/17/2005 11:50:00 PM,014XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,True,False,1323,12.0,27.0,24.0,14,1166403.0,1905446.0,2005,02/28/2018 03:56:25 PM,41.89611927,-87.66428057700001,"(41.89611927, -87.664280577)"
9305467,HW449676,09/13/2013 01:54:00 AM,039XX W GLADYS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1132,11.0,24.0,26.0,14,1150166.0,1898065.0,2013,02/10/2018 03:50:01 PM,41.876196981999996,-87.724108549,"(41.876196982, -87.724108549)"
7781193,HS589302,10/29/2010 05:45:00 PM,095XX S CONSTANCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,431,4.0,7.0,51.0,14,1190183.0,1842108.0,2010,02/10/2018 03:50:01 PM,41.721773858,-87.578984755,"(41.721773858, -87.578984755)"
9491052,HX145326,02/09/2014 08:00:00 AM,027XX S SACRAMENTO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1033,10.0,12.0,30.0,14,1156803.0,1885759.0,2014,02/10/2018 03:50:01 PM,41.842296132,-87.700072904,"(41.842296132, -87.700072904)"
5744223,HN553354,08/27/2007 12:30:00 AM,056XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,711,7.0,3.0,68.0,14,1175250.0,1867502.0,2007,02/28/2018 03:56:25 PM,41.791804086,-87.63292413399999,"(41.791804086, -87.632924134)"
6007606,HN784049,12/29/2007 09:30:00 PM,026XX W 84TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,835,8.0,18.0,70.0,14,1160125.0,1848565.0,2007,02/10/2018 03:50:01 PM,41.740162942,-87.688905189,"(41.740162942, -87.688905189)"
2862972,HJ527694,07/29/2003 09:25:00 PM,042XX N SACRAMENTO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1724,17.0,33.0,16.0,14,1155622.0,1928028.0,2003,02/10/2018 03:50:01 PM,41.958309891999996,-87.70326763899999,"(41.958309892, -87.703267639)"
4700014,HM303461,04/20/2006 10:00:00 PM,040XX W CULLOM AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1722,17.0,39.0,16.0,14,1148801.0,1928273.0,2006,02/28/2018 03:56:25 PM,41.959117073,-87.728337966,"(41.959117073, -87.728337966)"
4920006,HM535632,08/10/2006 07:00:00 PM,055XX N MC VICKER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,1622,16.0,45.0,11.0,14,1134904.0,1936485.0,2006,02/28/2018 03:56:25 PM,41.981909438,-87.77923460299999,"(41.981909438, -87.779234603)"
8119054,HT353855,06/18/2011 11:30:00 AM,069XX S ADA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,734,7.0,17.0,67.0,14,1168524.0,1858841.0,2011,02/10/2018 03:50:01 PM,41.768184963,-87.65783659899999,"(41.768184963, -87.657836599)"
1414626,G134016,03/01/2001 11:00:00 PM,055XX S NOTTINGHAM AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,811,8.0,,,14,1130022.0,1866716.0,2001,08/17/2015 03:03:40 PM,41.790538595,-87.79878798,"(41.790538595, -87.79878798)"
6713046,HR125162,01/17/2009 01:35:00 AM,054XX S KARLOV AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,815,8.0,23.0,62.0,14,1149956.0,1868311.0,2009,02/28/2018 03:56:25 PM,41.794552154,-87.725652465,"(41.794552154, -87.725652465)"
1720702,G496261,08/20/2001 12:54:30 PM,057XX S HAMILTON AV,1310,CRIMINAL DAMAGE,TO PROPERTY,WAREHOUSE,True,False,715,7.0,,,14,1162968.0,1866799.0,2001,08/17/2015 03:03:40 PM,41.790140719,-87.677979724,"(41.790140719, -87.677979724)"
3108542,HJ842548,12/28/2003 01:30:00 AM,015XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1323,12.0,27.0,24.0,14,1165882.0,1906757.0,2003,02/10/2018 03:50:01 PM,41.89972788,-87.66615665399999,"(41.89972788, -87.666156654)"
5450649,HN280980,04/12/2007 06:00:00 PM,036XX N LINCOLN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,False,1923,19.0,47.0,5.0,14,1163573.0,1924158.0,2007,02/28/2018 03:56:25 PM,41.947526283,-87.674146281,"(41.947526283, -87.674146281)"
11185730,JA560123,12/22/2017 10:57:00 PM,031XX N NEWCASTLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,2511,25.0,36.0,18.0,14,1130206.0,1920118.0,2017,05/04/2018 03:51:04 PM,41.937078733,-87.796889721,"(41.937078733, -87.796889721)"
10218934,HY405637,09/01/2015 09:00:00 AM,057XX S CAMPBELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,824,8.0,16.0,63.0,14,1160682.0,1866595.0,2015,02/10/2018 03:50:01 PM,41.789628428,-87.686367529,"(41.789628428, -87.686367529)"
6620347,HP689703,11/18/2008 03:15:00 PM,081XX S LAFAYETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,622,6.0,21.0,44.0,14,1177357.0,1850979.0,2008,02/10/2018 03:50:01 PM,41.746415805,-87.625696672,"(41.746415805, -87.625696672)"
6940315,HR345366,05/28/2009 01:15:00 PM,008XX W SUPERIOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESTAURANT,False,False,1323,12.0,27.0,24.0,14,1170504.0,1905264.0,2009,02/28/2018 03:56:25 PM,41.895531107,-87.649223851,"(41.895531107, -87.649223851)"
10501619,HZ242802,04/27/2016 09:40:00 PM,046XX W 83RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,834,8.0,13.0,70.0,14,1147330.0,1849154.0,2016,02/10/2018 03:50:01 PM,41.742032629,-87.735770141,"(41.742032629, -87.735770141)"
5053244,HM661326,10/15/2006 03:30:00 AM,035XX N NAGLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1632,16.0,36.0,17.0,14,1132735.0,1922890.0,2006,02/10/2018 03:50:01 PM,41.944641609,-87.787530225,"(41.944641609, -87.787530225)"
2709601,HJ336995,05/01/2003 03:00:00 PM,089XX S UNIVERSITY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,413,4.0,8.0,47.0,14,1185441.0,1845914.0,2003,02/28/2018 03:56:25 PM,41.732330658,-87.596234295,"(41.732330658, -87.596234295)"
3607386,HK694552,10/18/2004 01:00:00 AM,072XX S BENNETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,333,3.0,5.0,43.0,14,1189958.0,1857438.0,2004,02/28/2018 03:56:25 PM,41.763846222,-87.579316872,"(41.763846222, -87.579316872)"
3047178,HJ760939,11/15/2003 12:00:00 AM,0000X E OHIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1834,18.0,42.0,8.0,14,1176443.0,1904200.0,2003,02/28/2018 03:56:25 PM,41.892479421,-87.627443675,"(41.892479421, -87.627443675)"
8690635,HV366181,07/04/2012 09:30:00 AM,021XX E 87TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,412,4.0,8.0,48.0,14,1192134.0,1847716.0,2012,02/04/2016 06:33:39 AM,41.737115609,-87.57165693,"(41.737115609, -87.57165693)"
2891261,HJ563089,08/15/2003 01:00:00 AM,109XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,False,513,5.0,9.0,49.0,14,1178855.0,1832369.0,2003,02/28/2018 03:56:25 PM,41.695313622,-87.620772103,"(41.695313622, -87.620772103)"
2290580,HH576932,08/10/2002 08:00:00 PM,080XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,621,6.0,21.0,71.0,14,1171044.0,1851456.0,2002,02/28/2018 03:56:25 PM,41.747864895999996,-87.64881500899999,"(41.747864896, -87.648815009)"
6903733,HR308948,05/07/2009 09:41:25 PM,005XX N LAVERGNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,False,1532,15.0,28.0,25.0,14,1142928.0,1903317.0,2009,02/28/2018 03:56:25 PM,41.890747016,-87.750553356,"(41.890747016, -87.750553356)"
3114653,HK100758,12/31/2003 10:00:00 PM,026XX N WHIPPLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1411,14.0,35.0,22.0,14,1155588.0,1917493.0,2003,02/28/2018 03:56:25 PM,41.92940181,-87.703677142,"(41.92940181, -87.703677142)"
8652732,HV328581,06/10/2012 11:53:00 PM,137XX S BRAINARD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER COMMERCIAL TRANSPORTATION,True,False,433,4.0,10.0,55.0,18,1200405.0,1814512.0,2012,02/04/2016 06:33:39 AM,41.645795846999995,-87.542472012,"(41.645795847, -87.542472012)"
8592856,HV267193,05/02/2012 12:01:00 AM,001XX W 87TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),True,False,634,6.0,21.0,44.0,18,1176671.0,1847269.0,2012,02/04/2016 06:33:39 AM,41.736250559,-87.62832169200001,"(41.736250559, -87.628321692)"
2973642,HJ620738,09/10/2003 03:25:00 PM,048XX N WINTHROP AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2033,20.0,46.0,3.0,18,1168000.0,1932319.0,2003,02/28/2018 03:56:25 PM,41.969825789,-87.657637278,"(41.969825789, -87.657637278)"
2910492,HJ557529,08/12/2003 03:43:04 PM,004XX N LARAMIE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1532,15.0,28.0,25.0,18,1141629.0,1902341.0,2003,02/28/2018 03:56:25 PM,41.888092864,-87.755348129,"(41.888092864, -87.755348129)"
7692354,HS498920,09/04/2010 02:22:00 PM,071XX S STONY ISLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,324,3.0,5.0,43.0,18,1188152.0,1858101.0,2010,02/10/2018 03:50:01 PM,41.765708803,-87.58591505,"(41.765708803, -87.58591505)"
4389244,HL608698,09/13/2005 12:51:05 AM,002XX S WHIPPLE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1124,11.0,28.0,27.0,18,1156082.0,1898741.0,2005,02/10/2018 03:50:01 PM,41.877934709,-87.702368669,"(41.877934709, -87.702368669)"
1577428,G323273,06/04/2001 03:55:00 PM,007XX S CALIFORNIA AV,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1135,11.0,,,18,1157863.0,1896427.0,2001,08/17/2015 03:03:40 PM,41.871548751,-87.695892351,"(41.871548751, -87.695892351)"
3530721,HK577020,08/23/2004 09:24:29 PM,016XX W JONQUIL TER,2024,NARCOTICS,POSS: HEROIN(WHITE),"SCHOOL, PUBLIC, GROUNDS",True,False,2422,24.0,49.0,1.0,18,1163893.0,1951001.0,2004,02/10/2018 03:50:01 PM,42.021177601,-87.67220843,"(42.021177601, -87.67220843)"
10177662,HY365876,08/02/2015 10:47:00 AM,041XX W 87TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,834,8.0,18.0,70.0,18,1150504.0,1846544.0,2015,02/10/2018 03:50:01 PM,41.734809253,-87.724208178,"(41.734809253, -87.724208178)"
7502426,HS305355,05/13/2010 11:00:00 AM,035XX S WASHTENAW AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,"SCHOOL, PUBLIC, BUILDING",True,False,913,9.0,12.0,58.0,18,1158944.0,1880896.0,2010,02/10/2018 03:50:01 PM,41.828907913,-87.692349187,"(41.828907913, -87.692349187)"
3225630,HK162357,02/03/2004 12:45:00 PM,047XX W FULTON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,True,False,1113,11.0,28.0,25.0,18,1144810.0,1901373.0,2004,02/28/2018 03:56:25 PM,41.88537717,-87.743690705,"(41.88537717, -87.743690705)"
5989011,HN778969,12/26/2007 06:45:00 PM,100XX W OHARE ST,2027,NARCOTICS,POSS: CRACK,AIRPORT/AIRCRAFT,True,False,1651,16.0,41.0,76.0,18,1100658.0,1934241.0,2007,02/28/2018 03:56:25 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
8508682,HV185969,03/06/2012 07:04:00 PM,003XX S WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1125,11.0,2.0,28.0,18,1160452.0,1898418.0,2012,02/10/2018 03:50:01 PM,41.876959088,-87.686332007,"(41.876959088, -87.686332007)"
2364511,HH657604,09/19/2002 03:24:00 AM,040XX W WILCOX ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1115,11.0,28.0,26.0,18,1149571.0,1899032.0,2002,02/28/2018 03:56:25 PM,41.878862106999996,-87.72626809100001,"(41.878862107, -87.726268091)"
9416016,HW555338,12/02/2013 06:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,26,1154228.0,1895173.0,2013,02/10/2018 03:50:01 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
8594622,HV268708,05/02/2012 09:51:00 PM,042XX N MARINE DR,2032,NARCOTICS,MANU/DELIVER: METHAMPHETAMINES,APARTMENT,True,False,1915,19.0,46.0,3.0,18,1170986.0,1928779.0,2012,02/04/2016 06:33:39 AM,41.960046783,-87.646762046,"(41.960046783, -87.646762046)"
1448800,G170513,03/25/2001 08:15:00 PM,074XX S PAXTON AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,333,3.0,,,18,1192135.0,1855700.0,2001,08/17/2015 03:03:40 PM,41.759024368,-87.57139424399999,"(41.759024368, -87.571394244)"
